"time","voltage"
1.14245,0.2197411
1.1425,0.2246742
1.14255,0.2256608
1.1426,0.2269763
1.14265,0.2243453
1.1427,0.2240165
1.14275,0.2207278
1.1428,0.2217144
1.14285,0.2194123
1.1429,0.2213855
1.14295,0.22007
1.143,0.2230299
1.14305,0.2230299
1.1431,0.2240165
1.14315,0.2217144
1.1432,0.2203989
1.14325,0.2148081
1.1433,0.2102038
1.14335,0.2049419
1.1434,0.2052708
1.14345,0.2013243
1.1435,0.2036264
1.14355,0.2026398
1.1436,0.2065863
1.14365,0.2088884
1.1437,0.2121771
1.14375,0.2105327
1.1438,0.2095461
1.14385,0.2039553
1.1439,0.2019821
1.14395,0.1954046
1.144,0.194418
1.14405,0.1927736
1.1441,0.1940891
1.14415,0.194418
1.1442,0.1986933
1.14425,0.2013243
1.1443,0.204613
1.14435,0.2032975
1.1444,0.2052708
1.14445,0.2029687
1.1445,0.2029687
1.14455,0.1996799
1.1446,0.2013243
1.14465,0.2009954
1.1447,0.2026398
1.14475,0.2023109
1.1448,0.2023109
1.14485,0.1973778
1.1449,0.1977067
1.14495,0.1940891
1.145,0.194418
1.14505,0.1924448
1.1451,0.1947469
1.14515,0.1967201
1.1452,0.2029687
1.14525,0.207244
1.1453,0.2141503
1.14535,0.2171102
1.1454,0.2197411
1.14545,0.2151369
1.1455,0.2134926
1.14555,0.2065863
1.1456,0.2039553
1.14565,0.1977067
1.1457,0.1963912
1.14575,0.1908004
1.1458,0.1908004
1.14585,0.1881694
1.1459,0.1898138
1.14595,0.1898138
1.146,0.1927736
1.14605,0.1921159
1.1461,0.1940891
1.14615,0.1937602
1.1462,0.1954046
1.14625,0.1950757
1.1463,0.1954046
1.14635,0.1937602
1.1464,0.1954046
1.14645,0.1934314
1.1465,0.197049
1.14655,0.1977067
1.1466,0.2029687
1.14665,0.2029687
1.1467,0.2062574
1.14675,0.2052708
1.1468,0.2069151
1.14685,0.2036264
1.1469,0.2009954
1.14695,0.1986933
1.147,0.1973778
1.14705,0.1937602
1.1471,0.1914581
1.14715,0.191787
1.1472,0.189156
1.14725,0.1894849
1.1473,0.1871828
1.14735,0.1894849
1.1474,0.1901426
1.14745,0.194418
1.1475,0.1963912
1.14755,0.2000088
1.1476,0.1993511
1.14765,0.2006666
1.1477,0.1977067
1.14775,0.1967201
1.1478,0.1911293
1.14785,0.1881694
1.1479,0.1819209
1.14795,0.1806054
1.148,0.1773167
1.14805,0.1776455
1.1481,0.1766589
1.14815,0.1792899
1.1482,0.1809342
1.14825,0.1865251
1.1483,0.1888272
1.14835,0.1963912
1.1484,0.2009954
1.14845,0.2059285
1.1485,0.2065863
1.14855,0.2082306
1.1486,0.2049419
1.14865,0.204613
1.1487,0.2032975
1.14875,0.2032975
1.1488,0.2003377
1.14885,0.2000088
1.1489,0.1977067
1.14895,0.197049
1.149,0.1934314
1.14905,0.1924448
1.1491,0.1881694
1.14915,0.1871828
1.1492,0.1832363
1.14925,0.1819209
1.1493,0.1746857
1.14935,0.1736991
1.1494,0.1697526
1.14945,0.1707392
1.1495,0.1717258
1.14955,0.1783033
1.1496,0.1819209
1.14965,0.1898138
1.1497,0.1934314
1.14975,0.1990222
1.1498,0.2003377
1.14985,0.2009954
1.1499,0.1996799
1.14995,0.1977067
1.15,0.1934314
1.15005,0.1911293
1.1501,0.1878406
1.15015,0.1875117
1.1502,0.1832363
1.15025,0.1835652
1.1503,0.1845518
1.15035,0.1884983
1.1504,0.1894849
1.15045,0.191787
1.1505,0.1888272
1.15055,0.1875117
1.1506,0.1806054
1.15065,0.1773167
1.1507,0.171397
1.15075,0.1704103
1.1508,0.1700815
1.15085,0.1746857
1.1509,0.1776455
1.15095,0.1825786
1.151,0.1825786
1.15105,0.184223
1.1511,0.1792899
1.15115,0.17633
1.1512,0.1707392
1.15125,0.1697526
1.1513,0.1674505
1.15135,0.1684371
1.1514,0.168766
1.15145,0.171397
1.1515,0.1710681
1.15155,0.1720547
1.1516,0.1710681
1.15165,0.1723836
1.1517,0.1707392
1.15175,0.1730413
1.1518,0.1720547
1.15185,0.17633
1.1519,0.1776455
1.15195,0.1825786
1.152,0.1845518
1.15205,0.1894849
1.1521,0.1884983
1.15215,0.1861962
1.1522,0.1806054
1.15225,0.178961
1.1523,0.1746857
1.15235,0.1743568
1.1524,0.171397
1.15245,0.1727124
1.1525,0.1704103
1.15255,0.1704103
1.1526,0.1704103
1.15265,0.1710681
1.1527,0.1717258
1.15275,0.1727124
1.1528,0.1746857
1.15285,0.1736991
1.1529,0.1753434
1.15295,0.1736991
1.153,0.1769878
1.15305,0.17633
1.1531,0.178961
1.15315,0.1773167
1.1532,0.1779744
1.15325,0.1750145
1.1533,0.1746857
1.15335,0.1730413
1.1534,0.1720547
1.15345,0.168766
1.1535,0.1710681
1.15355,0.1677794
1.1536,0.1674505
1.15365,0.1644906
1.1537,0.1641618
1.15375,0.1605442
1.1538,0.1628463
1.15385,0.1638329
1.1539,0.1681082
1.15395,0.1690948
1.154,0.171397
1.15405,0.1697526
1.1541,0.168766
1.15415,0.1631752
1.1542,0.1625174
1.15425,0.1569266
1.1543,0.1562688
1.15435,0.1546245
1.1544,0.1562688
1.15445,0.1579132
1.1545,0.163504
1.15455,0.1677794
1.1546,0.1750145
1.15465,0.1799476
1.1547,0.1855384
1.15475,0.1868539
1.1548,0.1898138
1.15485,0.1868539
1.1549,0.1855384
1.15495,0.1812631
1.155,0.1812631
1.15505,0.178961
1.1551,0.1812631
1.15515,0.1809342
1.1552,0.1835652
1.15525,0.1825786
1.1553,0.1822497
1.15535,0.1766589
1.1554,0.1750145
1.15545,0.1694237
1.1555,0.166135
1.15555,0.1618597
1.1556,0.160873
1.15565,0.1562688
1.1557,0.1575843
1.15575,0.1556111
1.1558,0.1575843
1.15585,0.1569266
1.1559,0.1585709
1.15595,0.1569266
1.156,0.1579132
1.15605,0.1539667
1.1561,0.1529801
1.15615,0.1470604
1.1562,0.1464027
1.15625,0.1434428
1.1563,0.1460738
1.15635,0.148047
1.1564,0.1539667
1.15645,0.1588998
1.1565,0.1654772
1.15655,0.1667927
1.1566,0.1723836
1.15665,0.1707392
1.1567,0.1704103
1.15675,0.1654772
1.1568,0.1648195
1.15685,0.1595576
1.1569,0.1595576
1.15695,0.1549533
1.157,0.1549533
1.15705,0.1526513
1.1571,0.1523224
1.15715,0.1523224
1.1572,0.1549533
1.15725,0.1562688
1.1573,0.1598864
1.15735,0.1621885
1.1574,0.1664639
1.15745,0.1664639
1.1575,0.1684371
1.15755,0.1664639
1.1576,0.1697526
1.15765,0.1681082
1.1577,0.1720547
1.15775,0.1736991
1.1578,0.1783033
1.15785,0.1776455
1.1579,0.1809342
1.15795,0.178961
1.158,0.1776455
1.15805,0.1704103
1.1581,0.1664639
1.15815,0.1575843
1.1582,0.1536379
1.15825,0.1493625
1.1583,0.1490337
1.15835,0.1503491
1.1584,0.1523224
1.15845,0.1569266
1.1585,0.1595576
1.15855,0.1641618
1.1586,0.1654772
1.15865,0.1700815
1.1587,0.1697526
1.15875,0.171397
1.1588,0.1677794
1.15885,0.1664639
1.1589,0.1598864
1.15895,0.1588998
1.159,0.15594
1.15905,0.1572555
1.1591,0.1562688
1.15915,0.1579132
1.1592,0.1579132
1.15925,0.1585709
1.1593,0.15594
1.15935,0.1552822
1.1594,0.153309
1.15945,0.1513358
1.1595,0.1470604
1.15955,0.1450872
1.1596,0.1424562
1.15965,0.1434428
1.1597,0.1444294
1.15975,0.1477182
1.1598,0.1487048
1.15985,0.1516646
1.1599,0.150678
1.15995,0.1503491
1.16,0.1470604
1.16005,0.1447583
1.1601,0.1398252
1.16015,0.1388386
1.1602,0.1345633
1.16025,0.1345633
1.1603,0.1335767
1.16035,0.135221
1.1604,0.135221
1.16045,0.1388386
1.1605,0.1391675
1.16055,0.1437717
1.1606,0.1460738
1.16065,0.1516646
1.1607,0.1546245
1.16075,0.1579132
1.1608,0.1595576
1.16085,0.1598864
1.1609,0.1572555
1.16095,0.1575843
1.161,0.1536379
1.16105,0.1523224
1.1611,0.1473893
1.16115,0.1467315
1.1612,0.1408118
1.16125,0.1371943
1.1613,0.1342344
1.16135,0.1339055
1.1614,0.1325901
1.16145,0.1339055
1.1615,0.1335767
1.16155,0.135221
1.1616,0.137852
1.16165,0.143114
1.1617,0.1444294
1.16175,0.1477182
1.1618,0.1460738
1.16185,0.1454161
1.1619,0.1414696
1.16195,0.1421273
1.162,0.140483
1.16205,0.1424562
1.1621,0.1391675
1.16215,0.1398252
1.1622,0.1385098
1.16225,0.1391675
1.1623,0.1362076
1.16235,0.1368654
1.1624,0.1345633
1.16245,0.1345633
1.1625,0.1342344
1.16255,0.1388386
1.1626,0.1417985
1.16265,0.1467315
1.1627,0.1490337
1.16275,0.1539667
1.1628,0.1529801
1.16285,0.1529801
1.1629,0.1483759
1.16295,0.1470604
1.163,0.143114
1.16305,0.143114
1.1631,0.1408118
1.16315,0.1414696
1.1632,0.140483
1.16325,0.1414696
1.1633,0.1411407
1.16335,0.1444294
1.1634,0.1457449
1.16345,0.1473893
1.1635,0.1470604
1.16355,0.1490337
1.1636,0.1487048
1.16365,0.1516646
1.1637,0.1490337
1.16375,0.1490337
1.1638,0.1450872
1.16385,0.1454161
1.1639,0.1457449
1.16395,0.1467315
1.164,0.150678
1.16405,0.1516646
1.1641,0.1556111
1.16415,0.1539667
1.1642,0.1549533
1.16425,0.150678
1.1643,0.1477182
1.16435,0.1408118
1.1644,0.1365365
1.16445,0.1309457
1.1645,0.1286436
1.16455,0.1240394
1.1646,0.1230528
1.16465,0.1207507
1.1647,0.1243683
1.16475,0.1243683
1.1648,0.1296302
1.16485,0.1325901
1.1649,0.1375231
1.16495,0.1381809
1.165,0.1411407
1.16505,0.1401541
1.1651,0.1401541
1.16515,0.1375231
1.1652,0.1348922
1.16525,0.1273281
1.1653,0.125026
1.16535,0.1194352
1.1654,0.1168042
1.16545,0.1145021
1.1655,0.1158176
1.16555,0.1158176
1.1656,0.1184486
1.16565,0.1191063
1.1657,0.1233816
1.16575,0.1243683
1.1658,0.1296302
1.16585,0.1312746
1.1659,0.1339055
1.16595,0.1332478
1.166,0.1348922
1.16605,0.1322612
1.1661,0.1316034
1.16615,0.1269992
1.1662,0.127657
1.16625,0.1237105
1.1663,0.1256837
1.16635,0.1243683
1.1664,0.1266704
1.16645,0.1279858
1.1665,0.1296302
1.16655,0.127657
1.1666,0.1279858
1.16665,0.125026
1.1667,0.1253549
1.16675,0.1233816
1.1668,0.1260126
1.16685,0.1227239
1.1669,0.1233816
1.16695,0.1220661
1.167,0.1233816
1.16705,0.1210795
1.1671,0.1207507
1.16715,0.1154887
1.1672,0.1125289
1.16725,0.1066092
1.1673,0.1043071
1.16735,0.1000317
1.1674,0.1000317
1.16745,0.0987162
1.1675,0.1003606
1.16755,0.0983874
1.1676,0.1016761
1.16765,0.1029916
1.1677,0.1062803
1.16775,0.1075958
1.1678,0.1128577
1.16785,0.1138443
1.1679,0.1181197
1.16795,0.1174619
1.168,0.1187774
1.16805,0.1177908
1.1681,0.1187774
1.16815,0.1174619
1.1682,0.1200929
1.16825,0.119764
1.1683,0.1233816
1.16835,0.1246971
1.1684,0.1283147
1.16845,0.1299591
1.1685,0.1345633
1.16855,0.1319323
1.1686,0.1332478
1.16865,0.1289725
1.1687,0.127657
1.16875,0.1220661
1.1688,0.1184486
1.16885,0.1135155
1.1689,0.1122
1.16895,0.1085824
1.169,0.1108845
1.16905,0.1112134
1.1691,0.1131866
1.16915,0.1115422
1.1692,0.1128577
1.16925,0.109569
1.1693,0.1092401
1.16935,0.1072669
1.1694,0.1102268
1.16945,0.1118711
1.1695,0.1151598
1.16955,0.1174619
1.1696,0.1214084
1.16965,0.1266704
1.1697,0.1286436
1.16975,0.1335767
1.1698,0.1342344
1.16985,0.1381809
1.1699,0.1365365
1.16995,0.1381809
1.17,0.1355499
1.17005,0.1339055
1.1701,0.1283147
1.17015,0.1263415
1.1702,0.1220661
1.17025,0.1217373
1.1703,0.119764
1.17035,0.1204218
1.1704,0.1184486
1.17045,0.1191063
1.1705,0.1184486
1.17055,0.1200929
1.1706,0.1168042
1.17065,0.1177908
1.1707,0.1164753
1.17075,0.1174619
1.1708,0.1141732
1.17085,0.1145021
1.1709,0.1112134
1.17095,0.1122
1.171,0.1135155
1.17105,0.1194352
1.1711,0.1220661
1.17115,0.1273281
1.1712,0.1263415
1.17125,0.127657
1.1713,0.1253549
1.17135,0.1256837
1.1714,0.122395
1.17145,0.1233816
1.1715,0.1214084
1.17155,0.1246971
1.1716,0.1253549
1.17165,0.1299591
1.1717,0.1299591
1.17175,0.1332478
1.1718,0.1335767
1.17185,0.1329189
1.1719,0.1299591
1.17195,0.1283147
1.172,0.1240394
1.17205,0.1220661
1.1721,0.1174619
1.17215,0.1161465
1.1722,0.1098979
1.17225,0.1075958
1.1723,0.1046359
1.17235,0.1046359
1.1724,0.1013472
1.17245,0.1029916
1.1725,0.1013472
1.17255,0.1026627
1.1726,0.1013472
1.17265,0.1039782
1.1727,0.102005
1.17275,0.1043071
1.1728,0.1016761
1.17285,0.102005
1.1729,0.0974007
1.17295,0.0970719
1.173,0.094112
1.17305,0.0944409
1.1731,0.0931254
1.17315,0.0977296
1.1732,0.1003606
1.17325,0.1072669
1.1733,0.1125289
1.17335,0.1174619
1.1734,0.1191063
1.17345,0.1204218
1.1735,0.119764
1.17355,0.1220661
1.1736,0.1204218
1.17365,0.122395
1.1737,0.1200929
1.17375,0.1210795
1.1738,0.1158176
1.17385,0.1128577
1.1739,0.106938
1.17395,0.1036493
1.174,0.1000317
1.17405,0.1013472
1.1741,0.1013472
1.17415,0.1046359
1.1742,0.1043071
1.17425,0.1089113
1.1743,0.1122
1.17435,0.1187774
1.1744,0.1204218
1.17445,0.1237105
1.1745,0.1227239
1.17455,0.1220661
1.1746,0.1191063
1.17465,0.1191063
1.1747,0.1154887
1.17475,0.1151598
1.1748,0.1125289
1.17485,0.1135155
1.1749,0.1135155
1.17495,0.1161465
1.175,0.1174619
1.17505,0.1214084
1.1751,0.1237105
1.17515,0.1269992
1.1752,0.1253549
1.17525,0.1237105
1.1753,0.1210795
1.17535,0.1154887
1.1754,0.1128577
1.17545,0.1075958
1.1755,0.1059514
1.17555,0.1026627
1.1756,0.1046359
1.17565,0.1039782
1.1757,0.1066092
1.17575,0.1052937
1.1758,0.1072669
1.17585,0.1049648
1.1759,0.1046359
1.17595,0.1036493
1.176,0.1052937
1.17605,0.1052937
1.1761,0.1102268
1.17615,0.1102268
1.1762,0.1128577
1.17625,0.109569
1.1763,0.1089113
1.17635,0.1033204
1.1764,0.1033204
1.17645,0.1026627
1.1765,0.1062803
1.17655,0.1062803
1.1766,0.1108845
1.17665,0.1092401
1.1767,0.1108845
1.17675,0.1102268
1.1768,0.1122
1.17685,0.1138443
1.1769,0.1194352
1.17695,0.122395
1.177,0.1273281
1.17705,0.1279858
1.1771,0.1302879
1.17715,0.1286436
1.1772,0.1296302
1.17725,0.1263415
1.1773,0.127657
1.17735,0.1253549
1.1774,0.1283147
1.17745,0.127657
1.1775,0.1293013
1.17755,0.1263415
1.1776,0.1253549
1.17765,0.122395
1.1777,0.122395
1.17775,0.119764
1.1778,0.1217373
1.17785,0.1207507
1.1779,0.1230528
1.17795,0.1240394
1.178,0.127657
1.17805,0.1266704
1.1781,0.127657
1.17815,0.1246971
1.1782,0.1230528
1.17825,0.1191063
1.1783,0.1191063
1.17835,0.1181197
1.1784,0.1207507
1.17845,0.122395
1.1785,0.1266704
1.17855,0.1283147
1.1786,0.1296302
1.17865,0.1289725
1.1787,0.1302879
1.17875,0.1269992
1.1788,0.1279858
1.17885,0.1256837
1.1789,0.1243683
1.17895,0.1220661
1.179,0.1217373
1.17905,0.1204218
1.1791,0.1220661
1.17915,0.1210795
1.1792,0.1220661
1.17925,0.1181197
1.1793,0.1161465
1.17935,0.1128577
1.1794,0.1138443
1.17945,0.1135155
1.1795,0.1191063
1.17955,0.1227239
1.1796,0.1302879
1.17965,0.1335767
1.1797,0.1401541
1.17975,0.1394964
1.1798,0.1381809
1.17985,0.1335767
1.1799,0.1309457
1.17995,0.125026
1.18,0.1227239
1.18005,0.1191063
1.1801,0.1214084
1.18015,0.1207507
1.1802,0.1260126
1.18025,0.1279858
1.1803,0.1302879
1.18035,0.1283147
1.1804,0.1283147
1.18045,0.122395
1.1805,0.1204218
1.18055,0.1128577
1.1806,0.1072669
1.18065,0.1006895
1.1807,0.0983874
1.18075,0.0974007
1.1808,0.1000317
1.18085,0.1039782
1.1809,0.1036493
1.18095,0.1056225
1.181,0.1043071
1.18105,0.1059514
1.1811,0.1029916
1.18115,0.1036493
1.1812,0.102005
1.18125,0.1036493
1.1813,0.1033204
1.18135,0.1059514
1.1814,0.106938
1.18145,0.1098979
1.1815,0.1085824
1.18155,0.1105556
1.1816,0.1098979
1.18165,0.1128577
1.1817,0.1122
1.18175,0.1154887
1.1818,0.1145021
1.18185,0.1174619
1.1819,0.1168042
1.18195,0.1177908
1.182,0.1171331
1.18205,0.1184486
1.1821,0.1161465
1.18215,0.1171331
1.1822,0.1154887
1.18225,0.1181197
1.1823,0.1151598
1.18235,0.1158176
1.1824,0.1128577
1.18245,0.1141732
1.1825,0.1118711
1.18255,0.1151598
1.1826,0.1171331
1.18265,0.1217373
1.1827,0.1243683
1.18275,0.127657
1.1828,0.1263415
1.18285,0.1269992
1.1829,0.1227239
1.18295,0.1233816
1.183,0.1207507
1.18305,0.1220661
1.1831,0.1207507
1.18315,0.125026
1.1832,0.1260126
1.18325,0.1316034
1.1833,0.1325901
1.18335,0.1362076
1.1834,0.1358788
1.18345,0.137852
1.1835,0.1358788
1.18355,0.1358788
1.1836,0.1335767
1.18365,0.1339055
1.1837,0.1325901
1.18375,0.1339055
1.1838,0.1312746
1.18385,0.1335767
1.1839,0.1322612
1.18395,0.1319323
1.184,0.1279858
1.18405,0.1269992
1.1841,0.1227239
1.18415,0.1220661
1.1842,0.1220661
1.18425,0.1269992
1.1843,0.1283147
1.18435,0.1348922
1.1844,0.1355499
1.18445,0.137852
1.1845,0.1368654
1.18455,0.1339055
1.1846,0.1286436
1.18465,0.1260126
1.1847,0.1227239
1.18475,0.1237105
1.1848,0.1243683
1.18485,0.1296302
1.1849,0.1329189
1.18495,0.1401541
1.185,0.1421273
1.18505,0.1464027
1.1851,0.1460738
1.18515,0.1473893
1.1852,0.1460738
1.18525,0.1467315
1.1853,0.143114
1.18535,0.1427851
1.1854,0.1394964
1.18545,0.1381809
1.1855,0.1345633
1.18555,0.1335767
1.1856,0.1296302
1.18565,0.1312746
1.1857,0.1283147
1.18575,0.1316034
1.1858,0.1325901
1.18585,0.1371943
1.1859,0.1388386
1.18595,0.1450872
1.186,0.1470604
1.18605,0.1519935
1.1861,0.1536379
1.18615,0.1569266
1.1862,0.1565977
1.18625,0.1572555
1.1863,0.1526513
1.18635,0.1519935
1.1864,0.1503491
1.18645,0.150678
1.1865,0.1523224
1.18655,0.153309
1.1866,0.1585709
1.18665,0.1585709
1.1867,0.1595576
1.18675,0.15594
1.1868,0.1519935
1.18685,0.1473893
1.1869,0.1450872
1.18695,0.1417985
1.187,0.1444294
1.18705,0.143114
1.1871,0.1473893
1.18715,0.1490337
1.1872,0.1542956
1.18725,0.1569266
1.1873,0.1615308
1.18735,0.1615308
1.1874,0.1628463
1.18745,0.1595576
1.1875,0.1585709
1.18755,0.1536379
1.1876,0.1536379
1.18765,0.1500203
1.1877,0.1496914
1.18775,0.1464027
1.1878,0.1460738
1.18785,0.1444294
1.1879,0.1464027
1.18795,0.1467315
1.188,0.150678
1.18805,0.1513358
1.1881,0.1526513
1.18815,0.1503491
1.1882,0.1500203
1.18825,0.1444294
1.1883,0.1434428
1.18835,0.1381809
1.1884,0.1385098
1.18845,0.135221
1.1885,0.1345633
1.18855,0.1316034
1.1886,0.1345633
1.18865,0.1342344
1.1887,0.137852
1.18875,0.1427851
1.1888,0.1490337
1.18885,0.1526513
1.1889,0.1575843
1.18895,0.1588998
1.189,0.1625174
1.18905,0.1605442
1.1891,0.1605442
1.18915,0.1595576
1.1892,0.1598864
1.18925,0.15594
1.1893,0.1556111
1.18935,0.1519935
1.1894,0.1500203
1.18945,0.1437717
1.1895,0.1401541
1.18955,0.1342344
1.1896,0.1316034
1.18965,0.1266704
1.1897,0.1273281
1.18975,0.125026
1.1898,0.1289725
1.18985,0.1322612
1.1899,0.1381809
1.18995,0.1408118
1.19,0.1460738
1.19005,0.1460738
1.1901,0.1483759
1.19015,0.1441006
1.1902,0.1434428
1.19025,0.1391675
1.1903,0.1375231
1.19035,0.1342344
1.1904,0.1362076
1.19045,0.1362076
1.1905,0.140483
1.19055,0.1427851
1.1906,0.148047
1.19065,0.1523224
1.1907,0.1585709
1.19075,0.160873
1.1908,0.1648195
1.19085,0.1628463
1.1909,0.1644906
1.19095,0.1612019
1.191,0.1612019
1.19105,0.1572555
1.1911,0.15594
1.19115,0.1503491
1.1912,0.1490337
1.19125,0.1444294
1.1913,0.1444294
1.19135,0.1414696
1.1914,0.1450872
1.19145,0.1477182
1.1915,0.1542956
1.19155,0.1579132
1.1916,0.1631752
1.19165,0.1651484
1.1917,0.1674505
1.19175,0.1644906
1.1918,0.1631752
1.19185,0.1585709
1.1919,0.1562688
1.19195,0.1523224
1.192,0.1496914
1.19205,0.1487048
1.1921,0.1470604
1.19215,0.1464027
1.1922,0.1454161
1.19225,0.1447583
1.1923,0.1434428
1.19235,0.1457449
1.1924,0.1467315
1.19245,0.1496914
1.1925,0.148047
1.19255,0.1510069
1.1926,0.1503491
1.19265,0.1510069
1.1927,0.1496914
1.19275,0.1519935
1.1928,0.150678
1.19285,0.1523224
1.1929,0.150678
1.19295,0.1523224
1.193,0.1493625
1.19305,0.1493625
1.1931,0.1450872
1.19315,0.1444294
1.1932,0.143114
1.19325,0.1464027
1.1933,0.1483759
1.19335,0.1546245
1.1934,0.1569266
1.19345,0.1631752
1.1935,0.1641618
1.19355,0.1658061
1.1936,0.1638329
1.19365,0.1638329
1.1937,0.1612019
1.19375,0.160873
1.1938,0.1582421
1.19385,0.1575843
1.1939,0.1542956
1.19395,0.1552822
1.194,0.1549533
1.19405,0.1579132
1.1941,0.1592287
1.19415,0.1625174
1.1942,0.1628463
1.19425,0.1654772
1.1943,0.1654772
1.19435,0.1690948
1.1944,0.1684371
1.19445,0.1720547
1.1945,0.1743568
1.19455,0.1783033
1.1946,0.1773167
1.19465,0.1786321
1.1947,0.1776455
1.19475,0.1786321
1.1948,0.1769878
1.19485,0.1769878
1.1949,0.1746857
1.19495,0.1769878
1.195,0.1746857
1.19505,0.1736991
1.1951,0.1697526
1.19515,0.1690948
1.1952,0.1654772
1.19525,0.1651484
1.1953,0.1618597
1.19535,0.1628463
1.1954,0.1595576
1.19545,0.1612019
1.1955,0.1605442
1.19555,0.1628463
1.1956,0.1625174
1.19565,0.1658061
1.1957,0.1658061
1.19575,0.1690948
1.1958,0.1697526
1.19585,0.1753434
1.1959,0.178961
1.19595,0.1865251
1.196,0.1901426
1.19605,0.1973778
1.1961,0.1993511
1.19615,0.2003377
1.1962,0.1977067
1.19625,0.1950757
1.1963,0.1898138
1.19635,0.1871828
1.1964,0.1822497
1.19645,0.1799476
1.1965,0.17633
1.19655,0.1756723
1.1966,0.1730413
1.19665,0.1710681
1.1967,0.166135
1.19675,0.166135
1.1968,0.1615308
1.19685,0.1631752
1.1969,0.1618597
1.19695,0.1654772
1.197,0.1664639
1.19705,0.1700815
1.1971,0.1720547
1.19715,0.17633
1.1972,0.1773167
1.19725,0.178961
1.1973,0.1773167
1.19735,0.1776455
1.1974,0.1756723
1.19745,0.1773167
1.1975,0.1746857
1.19755,0.1769878
1.1976,0.1783033
1.19765,0.1812631
1.1977,0.184223
1.19775,0.1848807
1.1978,0.1858673
1.19785,0.1832363
1.1979,0.1832363
1.19795,0.178961
1.198,0.1792899
1.19805,0.178961
1.1981,0.184223
1.19815,0.1865251
1.1982,0.1931025
1.19825,0.1937602
1.1983,0.1957335
1.19835,0.1901426
1.1984,0.1855384
1.19845,0.1773167
1.1985,0.1736991
1.19855,0.1690948
1.1986,0.1704103
1.19865,0.1710681
1.1987,0.1769878
1.19875,0.1769878
1.1988,0.1799476
1.19885,0.178961
1.1989,0.1786321
1.19895,0.1766589
1.199,0.1766589
1.19905,0.1736991
1.1991,0.1746857
1.19915,0.1753434
1.1992,0.1792899
1.19925,0.1802765
1.1993,0.184223
1.19935,0.1838941
1.1994,0.184223
1.19945,0.1802765
1.1995,0.1802765
1.19955,0.1756723
1.1996,0.1760012
1.19965,0.1736991
1.1997,0.1740279
1.19975,0.1736991
1.1998,0.1753434
1.19985,0.1746857
1.1999,0.1766589
1.19995,0.1750145
1.2,0.17633
1.20005,0.1776455
1.2001,0.1809342
1.20015,0.1812631
1.2002,0.184223
1.20025,0.1845518
1.2003,0.1878406
1.20035,0.1878406
1.2004,0.1908004
1.20045,0.1884983
1.2005,0.1901426
1.20055,0.1888272
1.2006,0.189156
1.20065,0.1881694
1.2007,0.1878406
1.20075,0.1878406
1.2008,0.1894849
1.20085,0.1894849
1.2009,0.1937602
1.20095,0.1950757
1.201,0.1980356
1.20105,0.1950757
1.2011,0.1967201
1.20115,0.1931025
1.2012,0.1957335
1.20125,0.1947469
1.2013,0.1967201
1.20135,0.1954046
1.2014,0.1983645
1.20145,0.1990222
1.2015,0.1983645
1.20155,0.1940891
1.2016,0.1940891
1.20165,0.189156
1.2017,0.1894849
1.20175,0.1852096
1.2018,0.1871828
1.20185,0.1822497
1.2019,0.1825786
1.20195,0.178961
1.202,0.1799476
1.20205,0.178961
1.2021,0.1806054
1.20215,0.1819209
1.2022,0.1858673
1.20225,0.1865251
1.2023,0.191787
1.20235,0.1921159
1.2024,0.1963912
1.20245,0.197049
1.2025,0.1993511
1.20255,0.1967201
1.2026,0.1967201
1.20265,0.1901426
1.2027,0.1881694
1.20275,0.1822497
1.2028,0.1812631
1.20285,0.1783033
1.2029,0.1799476
1.20295,0.1796187
1.203,0.1825786
1.20305,0.1835652
1.2031,0.1858673
1.20315,0.1838941
1.2032,0.1845518
1.20325,0.184223
1.2033,0.1852096
1.20335,0.1878406
1.2034,0.1884983
1.20345,0.1884983
1.2035,0.1865251
1.20355,0.1861962
1.2036,0.1812631
1.20365,0.1796187
1.2037,0.1740279
1.20375,0.1740279
1.2038,0.1707392
1.20385,0.1720547
1.2039,0.1704103
1.20395,0.1720547
1.204,0.1717258
1.20405,0.1750145
1.2041,0.1736991
1.20415,0.17633
1.2042,0.1753434
1.20425,0.1756723
1.2043,0.1740279
1.20435,0.1756723
1.2044,0.1750145
1.20445,0.1776455
1.2045,0.1769878
1.20455,0.1812631
1.2046,0.1829075
1.20465,0.1871828
1.2047,0.1875117
1.20475,0.1901426
1.2048,0.1894849
1.20485,0.1898138
1.2049,0.1868539
1.20495,0.1881694
1.205,0.1878406
1.20505,0.191787
1.2051,0.194418
1.20515,0.2006666
1.2052,0.2029687
1.20525,0.2085595
1.2053,0.2088884
1.20535,0.2128348
1.2054,0.2131637
1.20545,0.2148081
1.2055,0.2134926
1.20555,0.2134926
1.2056,0.2092172
1.20565,0.2092172
1.2057,0.2055996
1.20575,0.2069151
1.2058,0.2052708
1.20585,0.2055996
1.2059,0.2026398
1.20595,0.2023109
1.206,0.1990222
1.20605,0.2016532
1.2061,0.2003377
1.20615,0.2032975
1.2062,0.2016532
1.20625,0.2039553
1.2063,0.2019821
1.20635,0.2032975
1.2064,0.2023109
1.20645,0.2029687
1.2065,0.2003377
1.20655,0.2006666
1.2066,0.1993511
1.20665,0.1996799
1.2067,0.1980356
1.20675,0.2023109
1.2068,0.2029687
1.20685,0.2075729
